Ca_SO4,Mg_SO4,Na_SO4,K_SO4,Cl_SO4,NO3_SO4
0.5839637672287751,0.6099103904960828,0.17639517379481248,0.25154165794386224,0.15696864326142024,0.5827667234142213
0.7642428515614748,0.8264362745509777,0.20115671337611077,0.3033177031133323,0.09377947640097511,0.5514660588551873
0.5056531251538025,0.6084203016305628,0.12495334808933695,0.23272611230829773,0.12390759144264815,0.32058053472701464
0.530873521523308,0.6171965101899425,0.1304692823538601,0.24944052229972768,0.12858730540814797,0.33979886285807925
0.3383919780101935,0.308075132428201,0.6517170193698931,0.3012759458792896,0.4809165929727455,0.2746419771031172
0.4376283188048452,0.33321700518647346,0.41703204786933745,0.21101275670485087,0.28289679559449743,0.08162099484327852
0.47219271634512644,0.35577784481649843,0.39540497544533937,0.23737783594121656,0.26229341803025336,0.14261602146402136
0.5825254025328989,0.5660060497497778,0.3185238690554275,0.2351113599590881,0.22671943022524413,0.1643115558336908
0.630298498683759,0.5978885765806159,0.27640642501479523,0.23511692483924132,0.19427494508337428,0.18767672041258274
0.576964738316609,0.6490091506230402,0.1712023153497696,0.1872047610536434,0.13646677366662044,0.5373516976621098
0.6148112094190982,0.677661346147648,0.16935612795443292,0.18751621713200103,0.13706222862358097,0.5836381478882976
0.5423427312322181,0.6785522063648901,0.13405525685680947,0.22910871059679944,0.1153191819594606,0.8514390384122484
0.5450055539016999,0.6559535883710285,0.1341127058751887,0.2781968727660434,0.11915597748177795,0.7495936686432931
0.10070195752858978,0.12164453135594885,0.31473019386218687,0.20771453449700872,0.3042964473393716,0.1689991588691547
0.16103453572189969,0.1509631708055373,0.3314032889250562,0.28371572659138394,0.2742663027237175,0.1276659706978036
0.19289251742248031,0.16721100504949585,0.25849069096266114,0.2632579130718328,0.21714751792245418,0.1395995071467854
0.29317425221527416,0.2995078191047032,0.22738600659410732,0.2948309599982974,0.19198024487987994,0.2480228972141936
0.31540200730581397,0.29848305081939513,0.20311061941821826,0.2686979194397841,0.16905442117834252,0.2231826163305974
0.41573207454148553,0.4094378215573214,0.16093429878135562,0.24081915742656101,0.17204846481424887,0.632354087425466
0.4601105415788534,0.46539790863144115,0.1456977622500743,0.24195959481736032,0.1434190574279156,0.5494947706899902
0.44468688890998,0.5204846275817985,0.11682121680318601,0.2704416550896596,0.11509335724833304,0.8518787287488839
0.40025663746782286,0.45360484810494367,0.10495235459225424,0.27095776748715805,0.10467711752441888,0.74724267905759
0.7447134779123944,0.9113883265581365,0.2034909321251946,0.3757908590222091,0.20465143235641775,0.10281835690654734
0.7663930131209445,0.5880805262935334,0.11945005307952765,0.22942121164781673,0.11608759235058343,0.8978087920600963
0.7228082226335936,0.8900258495042329,0.09604000175438922,0.21287868707176183,0.09404540357011507,0.6876023234912065
0.36087390014016235,0.5049466780066539,0.09541409948336389,0.292474179142083,0.07291016387560481,0.3411281826535908
0.24960507387806974,0.33206957901155554,0.05833942958007092,0.1721807362342268,0.12648461292758634,0.4270286240770808
0.49350827805707187,0.6241789887929013,0.1340564217677108,0.2820224909358937,0.11723261292374822,0.40155688044738724
0.5036413875141135,0.31003469475547235,0.07698842750506707,0.20524069549930743,0.06324888534436021,0.20639973875678885
0.5629253008228167,0.6223133427576776,0.0889533289519329,0.24689998525929674,0.09195241667333949,0.7349932731436263
0.14167056432084194,0.2169894414300827,0.03875312594382423,0.21866510078039936,0.047017680883525086,0.4241781803801521
0.1734698808877263,0.23604130217422298,0.04870777483067716,0.28667769128793,0.046160774786361596,0.49226028440635955
0.6947779206701714,1,0.21916758374119338,0.22867896539946542,0.18082224822877704,0.09137138440173458
0.7979675448384734,0.5969714816306375,0.1248594299286483,0.19939306955298938,0.08554813252151806,0.23693792961596155
0.7828442987216317,0.9339070866445027,0.11533648759570624,0.16535857336315496,0.09826906380584764,0.8936001118533067
0.37282145218704277,0.5616767421502246,0.09534585813889034,0.22853115980447578,0.07948929840022811,0.7365049832381655
0.42407852898812143,0.5322177074351562,0.11332245396301369,0.3042849008455025,0.08605172913498606,0.5727866047783707
0.7414316484881753,0.7316297424386778,0.23498090874920746,0.41409416889826695,0.193353502981012,0.12141692732865875
0.7236582034754249,0.6181097499344042,0.3584030304778144,0.45071460326192403,0.2685438914830417,0.06471199525012594
0.6876363412266534,0.6276363502357679,0.19493687542073498,0.34112452599051313,0.1888645743364492,0.0438584166152527
0.543219425215284,0.5089660228379449,0.19806091684174282,0.2946500126091905,0.12093717533665398,0.02592233705785667
0.3376351465983057,0.31437833637618046,0.14018754565140787,0.1928284842948223,0.13257041333696515,0.020441290505439687
0.5198843508734244,0.49501186739923464,0.18001970724886776,0.21197812873049554,0.1549694353042605,0.13630658053440176
0.33754712095731804,0.27486620758880004,0.3038247671556055,0.19676746198725825,0.27115193844956004,0.20894250068712467
0.32886375233951387,0.28977753135410517,0.29752067264798726,0.19041878399086143,0.2757631122889174,0.2045484501412019
0.32638700477370325,0.26866258284107003,0.3038248339621928,0.18620575783726523,0.3067098627343542,0.16448342038924005
0.3541870506834997,0.3042535705599279,0.3151782826585671,0.1762867185491377,0.3169428724218563,0.13269148128710134
0.3098768088891213,0.2564251264836203,0.295775570846883,0.18002312303874674,0.29746204246882507,0.1509988483656036
0.3544918620557083,0.30297832788754925,0.26519975427241943,0.1840450097089109,0.23898286387078885,0.11049917188539636
0.35662787997511225,0.3143355271493696,0.26076070489287945,0.19467463030132315,0.2332315161621676,0.08501332795084117
0.5086111925152415,0.4253580763021439,0.2468967267634553,0.24318709944539646,0.18408698899300668,0.17822529237750648
0.5311793953915377,0.4275464915731628,0.2571151048179801,0.26416154847237805,0.19000977195395582,0.1973344912082975
0.5875537462542613,0.48289806292165105,0.2686171073388063,0.30068315436234594,0.20311883400228498,0.23692091853151603
0.6444812525219861,0.5306133575429738,0.27532761227556696,0.2657663882995112,0.2025041033491872,0.22442758587282027
0.5956297420715658,0.4892106863410817,0.27056097704011234,0.33799466331141087,0.1923100431175142,0.18130710019231566
0.6887423056518328,0.5643503333452702,0.28758842277268004,0.31276185574737475,0.20907741703279265,0.1886863626825257
0.5313227743628959,0.4212449505650249,0.29389168757108614,0.3707526155265093,0.20795298901295511,0.26172407517178864
0.5510384249961978,0.4785256400794135,0.27406190026947036,0.27515985130807613,0.2004364822816358,0.19379857433485576
0.6341624428208995,0.5420570246012576,0.27697670434337585,0.3005587665716442,0.21266730575111303,0.5040090805867462
0.7179639362492926,0.6278039208087131,0.2686731685862807,0.3584955880572594,0.20978579191011143,0.11750008537659923
0.7195573676556014,0.6445620071064578,0.23361782365250808,0.3225122199039213,0.19517644367693188,0.12261929477306636
0.6409069341822375,0.5370335774570244,0.28666837901099596,0.5781797356858475,0.23351806398212624,0.1550805121542889
0.6949399584878234,0.5787771766616231,0.2920615785280312,0.37622574871168823,0.23820858245798593,0.12887387996060298
0.6973969893694525,0.614264713075083,0.2697323703152043,0.3564336814761761,0.2286948042387607,0.12520802244204504
0.482699061939676,0.41603970528491585,0.23974568717945016,0.3556272004749618,0.19667462664160235,0.1562187143275139
0.41845311908244287,0.3826555795657962,0.233639905694711,0.21636026864525124,0.21299036184927272,0.22289787186328963
0.3152677692472228,0.2723305939378935,0.22930297995846488,0.36164467315166743,0.2096011775767053,0.2890461011074576
0.31540200730581397,0.29848305081939513,0.20311061941821826,0.2686979194397841,0.16905442117834252,0.2231826163305974
0.4533439995003358,0.3974244094130193,0.19286050382161518,0.2143216884979748,0.17294700531576992,0.14957810509060845
0.34367152920061533,0.28006949803040526,0.24449314316154375,0.25441743435553205,0.18898554093582803,0.3131231398020903
0.6337695995876974,0.5605019489363119,0.2727279001066398,0.3023610219730676,0.19336016225131422,0.18158627863278234
