Ca_SO4,Mg_SO4,Na_SO4,K_SO4,Cl_SO4,NO3_SO4
0.15763195326282095,0.2654835004559031,0.21839925075919775,0.09953389637028764,0.21424778907030506,0.04864969954151694
0.3803635071358938,0.4570882155120145,0.2755599811046014,0.18490393545856598,0.2667319895191731,0.19398463559445
0.20057084593329796,0.30849809903213077,0.17140028630885532,0.13489846481926301,0.1954768421726625,0.14855683258446864
0.3167270785866572,0.497237599703537,0.20213964253885167,0.24665444415918397,0.17352035278687286,0.43371467555231513
0.4787683612458119,0.4562347093061028,0.5628035137832891,0.36467078986699053,0.6543588297022606,0.5608666149923411
0.3882390761467083,0.45342357938860584,0.329072023008921,0.23522932687853595,0.31861662632747867,0.5486350309273489
0.5857497426873581,0.48695513812151564,0.5342832235284521,0.23548216406413058,0.4964232663226769,0.18115497395388283
0.3020573995133671,0.442480144199471,0.21191104889545295,0.18544973614782595,0.21356962656247616,0.1879300816868
0.2917986539292115,0.42492960313547073,0.2118658234590557,0.18251146318861136,0.21212958615518293,0.49195546956498276
0.4904136905108324,0.4822220345752685,0.5134575398605874,0.31972349558787283,0.5127911643672228,0.4822234735566494
0.27575839058018303,0.36007102676772,0.216078561200335,0.3008546653709,0.23729609051340064,0.44298804659979263
0.1739622624221046,0.26536188816923706,0.09865968463087116,0.1307115085894755,0.09665115477242535,0.1138970219688675
0.2736080348740484,0.4132722589588676,0.21329798521901347,0.19057559548782824,0.21586336105552903,0.13795625420878416
0.47251897408154664,0.6025379758177246,0.5948206086185982,0.36377950461854125,0.4907614937645868,0.2416305843139062
0.41328834511646223,0.44809114323358684,0.2990667933847097,0.2280744352321456,0.31260349702042944,0.9282801122899573
0.4553091190833307,0.4763668619300396,0.4737972605637827,0.32659726989372917,0.4403654852219483,0.32438935313392897
0.19022336158093917,0.2535721358348669,0.1588281106034162,0.18892684827866774,0.15189970952449625,0.6124843528889644
0.1314925706552816,0.24155887068726095,0.09279271382417752,0.12360100187582888,0.0950225621193887,0.24301716229605
0.27215601615490564,0.3077740290915615,0.22651810069374598,0.1238718850733086,0.18381080708893105,0.08728589534963475
0.18790741384232051,0.28124475263188115,0.10838424970550663,0.09541978741564153,0.11120367697215716,0.2502869598060964
0.18893833186099643,0.2774936287565614,0.15715239455403568,0.11646974844192867,0.1547004389599668,0.1118079622707622
0.3254777111306407,0.419148801146531,0.24758617172019773,0.242905193518081,0.24636050949699775,0.4978780852189808
0.25665008671889245,0.37638755945155705,0.3784060736665998,0.24298311621356097,0.33909712785517365,0.08827659138241656
0.29381109310468145,0.40101499909639254,0.18039679769005448,0.25152654778658096,0.141603491854026,0.30249674377289815
0.27791298007630616,0.3148191402674451,0.3363017815788244,0.15315027258685973,0.3127653987527758,0.1491756553373852
0.2695956178949485,0.3508267931172536,0.25234407308683,0.18757445026803513,0.28639928604502457,0.2849995221570546
0.17889618481528174,0.22972814970439956,0.15337048693808158,0.15375706776091447,0.17051950277515418,0.23657195106573412
0.26294761613850953,0.35974269667230707,0.1261645025423565,0.15321666523754163,0.12311316103406839,0.20284138698970736
0.24124219913034298,0.26824575551142066,0.22963590558806743,0.12774259349400002,0.24859627189417285,0.07841706053468983
0.25275506810069576,0.3572001978347169,0.23933317995071518,0.187701170012413,0.23803656259565065,0.2909085182849568
0.19147257287143668,0.28101564537707374,0.24783535669502468,0.07182188135710468,0.2367829984908417,0.026468436723954544
0.2896869121863361,0.337854816293124,0.27239897422752485,0.22462620713158324,0.2656101083336193,0.3124981996163273
0.3467614921138799,0.40080782155613,0.32057782973811033,0.25474611956110793,0.3109892436770352,0.12284766110214332
0.33300831845695256,0.36349339539679915,0.3609660879896115,0.17521943473989737,0.3778582958836632,0.06100467811826562
0.2114478246721502,0.2388977237028237,0.29677194276944435,0.23832206905798886,0.3638894973574647,0.4592059031388903
0.36206232321118037,0.395896926525707,0.3545573475355697,0.1956865023710454,0.43474999286262594,0.6934998781401663
0.31463330809121937,0.3558962140736994,0.3389436012163637,0.1623717729175394,0.40754492068904996,0.2386968580298059
0.24282445246237663,0.4116055802105231,0.2531256577867197,0.10676856958403146,0.23076621310925047,0.06929423694764834
0.2296627429360486,0.27697945005271535,0.18655712899926816,0.15572318058128432,0.1928609961674955,0.22141968852150085
0.22261756262443605,0.30078611448785897,0.16224932477465723,0.17511881885877814,0.1544919424588614,0.4103845022060894
0.5764466739594301,0.5746840029775994,0.4772492265782251,0.4046106585638322,0.47709231654224,0.8382327210469123
0.298087034203729,0.3706348407785972,0.29661761561708033,0.36455971783927327,0.28945075873332987,0.13710317166340108
0.2962128844760435,0.2551506173357845,0.5228295695345362,0.22204451288352772,0.5021091615253968,0.19311778402965768
0.2568598813629514,0.3529044284254467,0.21704557250380324,0.15189052239660675,0.2534584921177148,0.29062280069389035
0.33362520485256963,0.35040294745690387,0.18643400898804294,0.23164693694774602,0.1937666233593333,0.2935265897453582
0.18502730622454044,0.30997021696113847,0.16254570600333648,0.16252758615789972,0.17357721532220619,0.09787163436990842
0.18762576831635955,0.27993686814292984,0.14626114755566333,0.17102251057862858,0.1851718262492401,0.3203213557213064
0.3383980723751183,0.45466666626305624,0.4528164787883597,0.20821333931406366,0.3730236787889339,0.08223007233696376
0.5327181383951217,0.5325382175712569,0.49571707301836326,0.2822175050062601,0.4642585363845909,0.32916204800869775
0.23537291620527187,0.3457647832148658,0.12576930562466196,0.2724428986336192,0.12769354195556917,0.24861615043779464
0.2320458090074071,0.44294059990876256,0.17550991096742094,0.19400828227544692,0.18291730370232867,0.284653672144485
0.2110607892498527,0.29774214425296314,0.09662665715535163,0.13535315731043965,0.0799961554716558,0.36939504244435795
