site,date,Ca,Mg,Na,K,Cl,NO3,SO4,name,river,Ca_SO4,Mg_SO4,Na_SO4,K_SO4,Cl_SO4,NO3_SO4
21PA_WQX-WQN0214,2019-04-16,0.5539198562802534,0.23575396009051638,0.32579709696082637,0.053710775148791634,0.3500550023975404,0.1027722447114595,0.13368103268790338,J1,JUNIATA RIVER,4.143593486246138,1.7635557965872106,2.4371228319386504,0.4017830657710939,2.6185839184440742,0.7687870346677778
21PA_WQX-WQN0302,2018-02-26,0.3456509805878537,0.1450730302406912,0.5954822773556359,0.04698413997539535,0.6523566411869235,0.044086044535829275,0.09149489902144492,S6,SUSQUEHANNA RIVER,3.7778169524711833,1.5855859921402662,6.508365862189372,0.5135164963063463,7.129978262875854,0.48184155627622716
21PA_WQX-WQN0302,2015-04-15,0.36678476969908674,0.11861756840156347,0.47194906569091677,0.039234442418212556,0.5274024765182072,0.04497847458716186,0.09984384759525296,S6,SUSQUEHANNA RIVER,3.67358408688294,1.1880308227144394,4.726871780864297,0.3929580376074965,5.282273161749451,0.4504881940196818
21PA_WQX-WQN0305,2015-12-15,0.7161035979839313,0.196173626825756,0.6481143851423649,0.0374185066869915,0.794375652272022,0.03369815873831809,0.11479283780970226,S8,SUSQUEHANNA RIVER,6.238225412382012,1.7089361197861725,5.645947931148597,0.32596551667293044,6.920080271810143,0.2935562826156558
21PA_WQX-WQN0203,2015-03-16,0.4665901492090423,0.2204484673935404,0.7220603217022321,0.053736351708386296,0.8928440470482046,0.07125161529839291,0.28697688944409744,S4,SUSQUEHANNA RIVER,1.6258805721703704,0.7681749837785574,2.5160922299385646,0.1872497531507813,3.111205396287247,0.248283460861306
21PA_WQX-WQN0203,2014-10-15,0.8283846499326314,0.4649249125694302,0.826454585080868,0.0566776560617725,0.8756381688432572,0.02106134921144881,0.7154799083905892,S4,SUSQUEHANNA RIVER,1.1578028120957466,0.6498084811567092,1.1551052313123744,0.07921627902768652,1.2238473206227836,0.029436674551525162
21PA_WQX-WQN0301,2014-12-09,0.4386446429462547,0.14803538366591237,0.5141417471397821,0.04913257098134701,0.6684060587256367,0.046513454275453885,0.12553612325629815,S5,SUSQUEHANNA RIVER,3.494170694204928,1.1792253880875314,4.095568142486729,0.3913819361861012,5.324412140408381,0.3705184855875363
21PA_WQX-WQN0201,2017-12-12,0.3634288138130645,0.2945484468216416,0.27514413041731733,0.02113902650498871,0.558852565368234,0.06464763291853184,0.32253799708515507,S2,SUSQUEHANNA RIVER,1.1267782930924373,0.9132209212047541,0.8530595864792792,0.065539647099029,1.732672027540024,0.20043416125469354
21PA_WQX-WQN0203,2014-08-11,0.7754877987923549,0.3632997325653158,0.7431566624266648,0.048774499147021734,0.7640256113728032,0.015439039888053575,0.5041588590464293,S4,SUSQUEHANNA RIVER,1.5381814380076937,0.7206056703088868,1.4740525711127601,0.09674430642610202,1.5154461687292142,0.03062336327334427
21PA_WQX-WQN0202,2016-06-07,0.5738809321822446,0.26854556675581154,0.543720121763729,0.0391321361798339,0.5040842805968465,0.038445886611407395,0.33221944617947113,S3,SUSQUEHANNA RIVER,1.7274152334605464,0.8083378918485651,1.6366294267735346,0.11779002291965171,1.5173232223273612,0.1157243715066523
21PA_WQX-WQN0301,2015-09-17,0.7310744049104246,0.38716313515737505,1.237506997134247,0.06530974492497114,1.3962147067949116,0.01991903874574311,0.5522069539870914,S5,SUSQUEHANNA RIVER,1.3239137965066528,0.7011196298089819,2.2410203062440526,0.11827041375233723,2.528426519647831,0.03607169124170201
21PA_WQX-WQN0201,2014-03-12,0.6113079494984779,0.2727422341082082,0.5263210778672895,0.05186926285797592,0.797365526189603,0.0875295394346991,0.2601082656672912,S2,SUSQUEHANNA RIVER,2.3502057803899703,1.0485719606353352,2.0234692523786055,0.19941412751689616,3.065513985662902,0.3365119490153365
21PA_WQX-WQN0203,2017-05-01,0.4433354957832226,0.19761365974079406,0.4778647406157061,0.03841599251118335,0.4584661382675655,0.032555848272612396,0.25513220903601913,S4,SUSQUEHANNA RIVER,1.7376696476634719,0.7745539478823519,1.8730082823382053,0.15057288398173138,1.7969747528146869,0.12760383487298627
21PA_WQX-WQN0202,2018-04-18,0.42926293727231896,0.18481793869574162,0.3445445667592398,0.03969482049091649,0.39801991368854533,0.07335775021953778,0.22062252758692485,S3,SUSQUEHANNA RIVER,1.9456895085348442,0.8377110928661793,1.561692591086329,0.17992188252524124,1.804076483221897,0.3325034438771669
21PA_WQX-WQN0203,2017-05-31,0.48732471680223566,0.27097305081259004,0.29991601916487287,0.037009281733476895,0.2740106620032155,0.023488758951073413,0.4541734332708724,S4,SUSQUEHANNA RIVER,1.0729925642999723,0.596629020903078,0.660355708181638,0.08148711268059637,0.6033172394735681,0.05171759779499155
21PA_WQX-WQN0306,2016-02-02,0.5913468735964867,0.12225879448673112,0.4323662408265172,0.025781172071419983,0.5053168984289058,0.04926213883355822,0.08260462211118051,S9,SUSQUEHANNA RIVER,7.158762530268244,1.4800478636919208,5.234165229211751,0.31210326265666083,6.117295685328379,0.5963605616070072
21PA_WQX-WQN0202,2019-05-30,0.5139977044762712,0.22382225879448675,0.41801202961195477,0.03785330820010077,0.4500578230333117,0.042443973241377345,0.23230064542993967,S3,SUSQUEHANNA RIVER,2.212640018821168,0.9635025265652568,1.799444116215443,0.16294964712664597,1.937393769183677,0.18271138749021756
21PA_WQX-WQN0201,2016-01-13,0.4341534008683067,0.1927586916272372,0.3101814550637721,0.048237391395533825,0.32730657490198284,0.07514261032220294,0.20925463252134086,S2,SUSQUEHANNA RIVER,2.074761240107932,0.9211680969957914,1.4823158337110562,0.23052006454678767,1.5641544990341012,0.35909651995178415
21PA_WQX-WQN0201,2017-04-11,0.35640501023005133,0.14577247479942398,0.350851720171699,0.0389275237030766,0.3548077736721857,0.05026166049105071,0.15374453466583385,S2,SUSQUEHANNA RIVER,2.3181637708599085,0.9481473609209117,2.282043527168499,0.2531961463715519,2.307774871109181,0.32691672975755015
21PA_WQX-WQN0201,2015-11-16,0.474075552672289,0.19814852910923678,0.39952554547198793,0.047329423529923295,0.49465489521338113,0.03644684329642242,0.2502602540079117,S2,SUSQUEHANNA RIVER,1.8943301825998373,0.7917698713075411,1.5964402619816624,0.18912081631798802,1.9765619481779284,0.14563576402056316
21PA_WQX-WQN0203,2017-06-05,0.4069065322620889,0.19732565315778647,0.3355840591525735,0.032379924446842956,0.31458550757340703,0.031377840604853394,0.24724130751613574,S4,SUSQUEHANNA RIVER,1.645787010067211,0.7981095680983987,1.3573138830398406,0.13096486494163093,1.2723824782105886,0.12691180498956703
21PA_WQX-WQN0202,2018-01-29,0.39650182144817603,0.18066241514091752,0.5024408901194266,0.03933674865659121,0.5231433165035398,0.06832444473002207,0.1838434311888403,S3,SUSQUEHANNA RIVER,2.1567364081716756,0.9826971460043339,2.732982554069769,0.21396874722265866,2.845591561909968,0.37164474296522765
21PA_WQX-WQN0302,2019-04-10,0.5189879734517691,0.1670438181444147,0.5872177315048273,0.030691871513595217,0.6931994471553887,0.03419791956706433,0.12906829065167602,S6,SUSQUEHANNA RIVER,4.021033910276162,1.2942281741006816,4.549666913073059,0.23779559920279045,5.370795906999076,0.26495988592082786
21PA_WQX-WQN0305,2016-07-12,0.9591296970906731,0.26301172598230815,1.2723050849271256,0.04736778836931529,1.3513665980311962,0.02061513418578252,0.13037684780345615,S8,SUSQUEHANNA RIVER,7.356595233354366,2.0173192588518463,9.758673463597868,0.36331441638106254,10.365081076882523,0.15811959357124475
21PA_WQX-WQN0301,2016-12-28,0.5028694046609112,0.17103476650894875,0.6818250326917161,0.03636986774361033,0.7144106281555862,0.05772237572019105,0.14888611284613784,S5,SUSQUEHANNA RIVER,3.3775440506032113,1.1487623878373385,4.579507246564553,0.2442797857258571,4.798369804266928,0.38769482671525324
21PA_WQX-WQN0305,2015-10-31,0.8508408603223714,0.2551326887471714,0.852553150925527,0.05744495284961239,1.043748060812907,0.032698637080825606,0.14267124713720591,S8,SUSQUEHANNA RIVER,5.96364633656089,1.788255824958284,5.975647988172646,0.40263861150921315,7.31575620005019,0.22918869594922348
21PA_WQX-WQN0201,2015-01-20,0.6467388592245121,0.26303229788109445,0.7307598436504517,0.03905540650104991,0.8383493639466334,0.07007360763063392,0.2837393295856756,S2,SUSQUEHANNA RIVER,2.2793416061456795,0.9270209324353512,2.575461937960904,0.13764537527483323,2.954646312764661,0.24696473249921833
21PA_WQX-WQN0202,2017-01-12,0.4654423873446779,0.20477268051841185,0.5044852777772582,0.03261011348319492,0.505598962006036,0.05204652059371586,0.2648448886112846,S3,SUSQUEHANNA RIVER,1.7574150280385898,0.7731796584489071,1.9048329776063608,0.12312910267661271,1.909038020922913,0.19651699100791423
21PA_WQX-WQN0302,2016-12-13,0.5938669594291133,0.19012548858259615,0.8037923304057557,0.035397958479013156,0.8542859560544945,0.04469289697073543,0.16626067041432438,S6,SUSQUEHANNA RIVER,3.571902831554732,1.1435385657281438,4.834530790731757,0.21290638604307832,5.138232354805256,0.2688122023047302
21PA_WQX-WQN0203,2014-03-10,0.5688906632067469,0.282616745525612,0.6481143851423649,0.05972126665353735,0.7893831269568159,0.06618261260682388,0.3386216947740996,S4,SUSQUEHANNA RIVER,1.6800183567277451,0.8346090929411671,1.913977737234861,0.17636574258296842,2.3311652476473106,0.19544705383089955
21PA_WQX-WQN0306,2016-08-17,0.5489295873047557,0.12211479119522732,0.4958727510485208,0.040948071911054956,0.5142019011085098,0.01856254506771759,0.07006037892983552,S9,SUSQUEHANNA RIVER,7.835093039598044,1.7429935872531257,7.077791451072943,0.5844683191346121,7.3394107905621775,0.2649506804167833
21PA_WQX-WQN0201,2018-07-30,0.4044363491192175,0.17416169512446,0.2817775159028349,0.04445206057552374,0.2820635771302851,0.07185846773329906,0.1799625234228607,S2,SUSQUEHANNA RIVER,2.247336508884726,0.9677664649946567,1.5657566394573048,0.24700731980221266,1.5673461994501823,0.399296844512744
21PA_WQX-WQN0301,2018-07-27,0.3094465791706173,0.20818761571693065,0.3567238974867472,0.08061731584237676,0.3635150762981976,0.037089392933381884,0.11485842181969601,S5,SUSQUEHANNA RIVER,2.6941566344728685,1.8125585605184633,3.105770494102122,0.7018842377002993,3.1648970144204243,0.32291400443934853
21PA_WQX-WQN0214,2017-05-06,0.4990268975497779,0.20588356305286976,0.29743665540963027,0.0691590171439679,0.30235805150480916,0.06511169654522479,0.1402998126171143,J1,JUNIATA RIVER,3.5568607558418415,1.4674542981374965,2.1200075029419376,0.4929373450605138,2.155085212622204,0.46408969000491895
21PA_WQX-WQN0301,2019-04-10,0.4990268975497779,0.170335321950216,0.6220158192977059,0.029924574725755344,0.752212788762587,0.035375927234823336,0.1418696647928378,S5,SUSQUEHANNA RIVER,3.517502478619876,1.2006465384897087,4.384417346766776,0.21093004462548126,5.302139748204734,0.2493551196196896
21PA_WQX-WQN0214,2014-04-14,0.5065123010130246,0.24661592264966056,0.32418768540040577,0.037674272282938126,0.4001635968747355,0.07871233052753325,0.1832916926920675,J1,JUNIATA RIVER,2.763422027336351,1.3454833605796779,1.7686981916035083,0.20554271570960617,2.18320640175993,0.42943752317117295
21PA_WQX-WQN0202,2017-05-03,0.5040171665252756,0.23098127957210446,0.4058326988844473,0.07412086970533245,0.4142583138239359,0.04737018712473316,0.22473558192796167,S3,SUSQUEHANNA RIVER,2.2427119114891063,1.0277913163129853,1.8058230717311856,0.3298136817920167,1.8433143086203643,0.21078187405106832
21PA_WQX-WQN0301,2015-06-29,0.4566096112580468,0.1834190495782761,0.7307598436504515,0.03624198494563702,0.8591938622965616,0.04362198090913634,0.19610660004164066,S5,SUSQUEHANNA RIVER,2.3283745226376458,0.9353027870521924,3.726339875839387,0.18480757372746,4.381259285073134,0.2224401468378616
21PA_WQX-WQN0202,2018-05-15,0.4361495084585058,0.19753137214564906,0.3800386163079759,0.04076903599389232,0.3962118861591402,0.0466562430836671,0.24450343535290442,S3,SUSQUEHANNA RIVER,1.783817506813304,0.8078879213314195,1.5543283298226325,0.16674218067753635,1.6204757433664159,0.19082039897036923
21PA_WQX-WQN0301,2015-04-08,0.34183342482159784,0.11857642460399094,0.49152299007441097,0.0444776371351184,0.5769046343045722,0.04594229904260104,0.10330002082032064,S5,SUSQUEHANNA RIVER,3.3091321967512535,1.147883840316373,4.758208044598198,0.43056755247399714,5.584748480429024,0.4447462708890714
21PA_WQX-WQN0301,2014-07-16,0.7250860821398273,0.26155112116848384,0.7027038853674433,0.04360803410889987,0.7525174174258877,0.03812461179292767,0.24068290651676036,S5,SUSQUEHANNA RIVER,3.0126197686138325,1.0867041825019272,2.9196252261417217,0.1811845915441575,3.126592695412231,0.1584018256413768
21PA_WQX-WQN0301,2015-08-13,0.6587155047657068,0.3635465953507509,1.0178440679417005,0.050283516163106834,1.1773051645840973,0.010316491393404585,0.3928794503435353,S5,SUSQUEHANNA RIVER,1.676635171907626,0.9253387903919749,2.5907287007546302,0.12798713732453743,2.996606627184642,0.026258668872560797
21PA_WQX-WQN0302,2016-11-17,0.8907630121263537,0.2934375642871837,0.9351986094336138,0.05432461257906354,1.0095055425492907,0.043193614484496705,0.25952529668956903,S6,SUSQUEHANNA RIVER,3.4322781766890307,1.130670374064455,3.603496928286921,0.20932299576192714,3.88981558031628,0.1664331571352087
21PA_WQX-WQN0305,2017-02-27,0.33130395728329753,0.1266817527257766,0.4440236002371315,0.04340342163214257,0.48052350999915383,0.03273433428287891,0.06622943993337496,S8,SUSQUEHANNA RIVER,5.002366887241994,1.9127710101914652,6.704323646460053,0.655349368435023,7.25543671337924,0.49425654687415105
21PA_WQX-WQN0203,2018-11-06,0.3962273566545237,0.16103682369882738,0.3137917566722832,0.042584971725113364,0.30523792062730937,0.0443002277481491,0.15857797210077035,S4,SUSQUEHANNA RIVER,2.4986279708680854,1.0155056314914566,1.978785278404748,0.26854279419118954,1.9248443941087992,0.2793592777185848
21PA_WQX-WQN0305,2015-12-30,0.4895453864963321,0.13174243982719605,0.6359350544148573,0.03711158797185555,0.7130003102699347,0.03751775935802152,0.09607536956069122,S8,SUSQUEHANNA RIVER,5.095430688789432,1.3712405211616052,6.61912680974008,0.38627577641959526,7.421260137017005,0.39050340924602317
21PA_WQX-WQN0201,2018-05-21,0.43884425370527463,0.18580538983748202,0.3297988770570074,0.04294304355943864,0.34182156658110735,0.08035440182198521,0.1835904642931501,S2,SUSQUEHANNA RIVER,2.3903433949845305,1.0120644912188643,1.7963834795384437,0.23390672127103979,1.8618699391450964,0.4376828727535567
21PA_WQX-WQN0302,2014-03-15,0.39672638355207346,0.15334293355276693,0.6481143851423649,0.05189483941757058,0.9716244041406931,0.0500831744807842,0.12617114303560273,S6,SUSQUEHANNA RIVER,3.14435118844985,1.2153566169206926,5.136787775311516,0.41130513815609165,7.700844906085395,0.3969463482363144
21PA_WQX-WQN0201,2014-07-15,0.6894056589650183,0.2849207981896729,0.5598142373679353,0.045091474565390303,0.5958875130454404,0.044907080183055254,0.32296481365813035,S2,SUSQUEHANNA RIVER,2.1346153816458115,0.882203838128545,1.733359838884859,0.1396172977936885,1.845053974443818,0.13904635515679112
21PA_WQX-WQN0214,2015-04-16,0.6038225460352312,0.2587533429335528,0.5480698827378387,0.040666729755513664,0.5163737906524131,0.07050197405527354,0.20637101811367897,J1,JUNIATA RIVER,2.9259076761574003,1.2538259746871003,2.655750248980871,0.19705639932983465,2.5021623451407784,0.3416273016419278
21PA_WQX-WQN0203,2015-03-25,0.4241728629173112,0.21851470890763217,0.5045722729967405,0.03501431008509321,0.7070769751501987,0.05251058422040881,0.3153445763064751,S4,SUSQUEHANNA RIVER,1.3451091117072798,0.6929394869162534,1.6000664381376895,0.11103507945246448,2.2422360436065,0.1665181143606388
21PA_WQX-WQN0302,2014-09-15,0.8333749189081291,0.3382431598436535,1.0287184703769752,0.054836143770956795,1.113756240656644,0.0151356136706005,0.34685613158442635,S6,SUSQUEHANNA RIVER,2.4026529820917464,0.9751684604754453,2.9658361974972913,0.15809477987448933,3.2110034658146174,0.043636575203273936
21PA_WQX-WQN0201,2015-07-16,0.4017166525275712,0.19662620859905372,0.3786901904060019,0.036344291184015665,0.4523735650015513,0.03923122505658007,0.2726837393295857,S2,SUSQUEHANNA RIVER,1.4731962144689048,0.7210778650845652,1.3887523742231251,0.13328367607606875,1.6589678802034442,0.14387079021665578
21PA_WQX-WQN0302,2017-04-07,0.2815759269424622,0.11939930055544126,0.43480210697201876,0.042840737321059995,0.44520915014244206,0.02994995252272127,0.08251093066833229,S6,SUSQUEHANNA RIVER,3.4125893946622408,1.447072522250276,5.269630380486011,0.5192128724528164,5.395759647070778,0.3629816350407022
21PA_WQX-WQN0203,2014-01-27,0.4902939268426568,0.23131042995268458,0.462814567645286,0.03345413994981879,0.6150114235748738,0.06496890773701157,0.31581303352071627,S4,SUSQUEHANNA RIVER,1.5524816103275079,0.7324283845223614,1.4654701311272098,0.10593020679630788,1.9473908873191934,0.20571952655889938
21PA_WQX-WQN0202,2019-06-13,0.6065671939717551,0.27648631968730714,0.5215363407957688,0.0389275237030766,0.5114122923306914,0.03944540826889988,0.27882052883614405,S3,SUSQUEHANNA RIVER,2.175475373006769,0.9916282737193692,1.870509115568972,0.13961498411027456,1.8341988463526506,0.14147239600166234
21PA_WQX-WQN0214,2017-04-09,0.4758470981585908,0.21950216004937256,0.36224809392386675,0.04079461255348698,0.41877979296533435,0.07714165363718792,0.17459920882781593,J1,JUNIATA RIVER,2.725368009129158,1.257177289192865,2.0747407525832724,0.2336471787436179,2.398520564765682,0.4418213241347646
21PA_WQX-WQN0301,2017-03-20,0.6170467588203004,0.1965027772063362,0.9339806763608629,0.033198374353872163,0.9463091980932502,0.06247010359328037,0.17820737039350407,S5,SUSQUEHANNA RIVER,3.4625209802365875,1.1026635810428804,5.240976702021455,0.18629069202113258,5.310157464327551,0.3505472498434751
21PA_WQX-WQN0203,2018-05-14,0.4370103298567792,0.18331619008434483,0.4227532690737345,0.034745756209349256,0.4602403181677149,0.030485410553520817,0.24844316052467202,S4,SUSQUEHANNA RIVER,1.7589952121599306,0.7378596766246673,1.7016096083343473,0.1398539454093717,1.8524974372237146,0.12270577499151326
21PA_WQX-WQN0214,2018-02-17,0.46394530665202854,0.23628882945895907,0.41514118736904226,0.07729236309507062,0.46193552026626805,0.09491886025973283,0.14255673537372474,J1,JUNIATA RIVER,3.2544607972100095,1.657507299388609,2.9121120533569598,0.5421866802185252,3.240362646179182,0.6658321685811258
21PA_WQX-WQN0302,2019-06-20,0.4341534008683067,0.16580950421723925,0.4958727510485208,0.04680510405823271,0.5003892477364397,0.03412652516295773,0.10169061003539454,S6,SUSQUEHANNA RIVER,4.269355850232336,1.630529152687032,4.876288487953085,0.4602696752624621,4.9207025856396545,0.33559170459376353
21PA_WQX-WQN0214,2015-04-22,0.4566096112580468,0.2366179798395392,0.4697741852038618,0.04565415887647289,0.5336642879304995,0.08545910171560753,0.1799916718717468,J1,JUNIATA RIVER,2.5368374353642555,1.3146051557771046,2.6099773412772107,0.2536459515138222,2.9649387795606583,0.47479475481788663
21PA_WQX-WQN0214,2018-02-26,0.4781426218873197,0.21789755194404445,0.31735856067105334,0.05412000010230623,0.3743265732096014,0.10420013279359162,0.1531438684155736,J1,JUNIATA RIVER,3.122179339167693,1.4228290965770451,2.072290349946393,0.3533931894383479,2.4442805127125493,0.6804068218443622
21PA_WQX-WQN0301,2018-10-10,0.5464344528170068,0.20736473976548037,0.5002225120226306,0.07570661640020154,0.4829520773982455,0.040159352309965944,0.13993025192587966,S5,SUSQUEHANNA RIVER,3.9050487317528044,1.4819150034498645,3.574798909728226,0.5410310876900511,3.4513771736369256,0.28699549780870937
21PA_WQX-WQN0202,2019-03-28,0.4241728629173112,0.18267846122197082,0.38734621474448055,0.03030822311967528,0.446386765576961,0.06761050068895601,0.20009681449094316,S3,SUSQUEHANNA RIVER,2.1198381593251714,0.9129503719822549,1.9357940091645625,0.1514677942114221,2.230853932945372,0.3378889407158264
21PA_WQX-WQN0214,2014-07-15,0.6537252357902089,0.26768154700678876,0.28875888226628116,0.0633659263957768,0.34222773813217494,0.09356236658170733,0.16617738913179264,J1,JUNIATA RIVER,3.9339000281906573,1.6108181047091479,1.7376544653573243,0.38131497147016974,2.0594121734621766,0.5630270584375622
21PA_WQX-WQN0203,2014-05-12,0.451619342282549,0.21205513268874712,0.5002225120226306,0.032098582291301664,0.5105068682481031,0.017455931804065197,0.275754736622944,S4,SUSQUEHANNA RIVER,1.6377573339749203,0.7689990579516421,1.8140124015589074,0.11640265071925848,1.8513077037227825,0.06330238246436268
21PA_WQX-WQN0214,2016-09-12,0.7884624981286491,0.47315367208393333,0.7003115168316829,0.055884782714337965,0.7668180407863932,0.025273619053738566,0.33116801998750783,J1,JUNIATA RIVER,2.3808533751489382,1.428742038865291,2.1146713286448966,0.16875054154216348,2.3154954419068567,0.07631660525280166
21PA_WQX-WQN0305,2018-01-24,0.46713907879634703,0.189714050606871,0.907403636809052,0.06215103981503031,1.0195470058951286,0.051118393340329984,0.08961066000416405,S8,SUSQUEHANNA RIVER,5.212985584244552,2.117092437418219,10.126068000915142,0.6935674819507217,11.377519213090853,0.5704499145297512
21PA_WQX-WQN0301,2017-03-29,0.3059783422326463,0.12330796132483028,0.5898710856990342,0.03527007568103984,0.6562773249090345,0.04455010816252222,0.10896314803247971,S5,SUSQUEHANNA RIVER,2.808090145683386,1.1316483008372213,5.413491591883942,0.3236881121544556,6.022929189907504,0.40885481896358883
21PA_WQX-WQN0302,2014-11-17,0.7635111532511603,0.2628677226908044,0.7851318558268244,0.03974597361010581,0.9925253152060475,0.02845067003648254,0.2726837393295857,S6,SUSQUEHANNA RIVER,2.7999878361955584,0.9640021929326819,2.87927640187542,0.14575850290092252,3.6398404893751595,0.10433577780043189
21PA_WQX-WQN0323,2018-11-08,0.4466290733070512,0.13371734211067682,0.39104351157247386,0.038364839391994025,0.34637407271599013,0.032841425889038815,0.06579221320008327,S7,SUSQUEHANNA RIVER,6.788479237638504,2.032418968853104,5.943613880008203,0.5831212772143903,5.264666681186395,0.49916888780080204
21PA_WQX-WQN0202,2015-11-22,0.43664853535605563,0.21333059041349514,0.3723395393838016,0.03713716453145021,0.4379319098524807,0.034305011173224244,0.2825005205080159,S3,SUSQUEHANNA RIVER,1.5456556843535652,0.7551511410664531,1.318013640166856,0.13145874727829557,1.5501985945546408,0.12143344412794045
21PA_WQX-WQN0305,2017-04-19,0.6611357852188232,0.16891586093396418,0.894419600301334,0.031919546374139025,0.8646658956928891,0.053099588054288306,0.10030189464917758,S8,SUSQUEHANNA RIVER,6.5914585913980455,1.6840744786005815,8.917275226252846,0.3182347301193353,8.620633724987956,0.5293976573424947
21PA_WQX-WQN0203,2015-06-25,0.5065123010130246,0.2518411849413701,0.6220158192977059,0.03841599251118335,0.5486700702338306,0.03434070837527755,0.3420986883198001,S4,SUSQUEHANNA RIVER,1.4806028736933583,0.7361653041649325,1.8182350313960693,0.11229505935805102,1.6038356444118365,0.10038246140007186
21PA_WQX-WQN0203,2015-08-26,0.6811717151554468,0.36190084344785023,0.8097515029402863,0.048800075706616396,0.9088088455137789,0.0151356136706005,0.4671351238809077,S4,SUSQUEHANNA RIVER,1.4581898905317725,0.7747241107481224,1.7334416992945403,0.10446672324956147,1.9454945668899697,0.03240093261421978
21PA_WQX-WQN0214,2016-06-13,0.6911522531064423,0.3194815881505863,0.47412394617797166,0.04378707002606251,0.5251882774377344,0.07217974255177878,0.2366895690193629,J1,JUNIATA RIVER,2.920079055321197,1.3497915834408842,2.0031467721299747,0.18499788650373697,2.218890674454565,0.30495531700374157
21PA_WQX-WQN0306,2018-11-07,0.3568042317480912,0.08352190907220736,0.29534877014205757,0.027878449958182325,0.2693707161594223,0.023560153355180018,0.05225900478867374,S9,SUSQUEHANNA RIVER,6.82761245054216,1.5982299971068206,5.651634035825907,0.5334669129448196,5.1545320705725315,0.45083432894394276
21PA_WQX-WQN0201,2017-05-08,0.3742701731623334,0.1566344373585682,0.32296975232765496,0.046447032223907433,0.3202944743745241,0.04604939064876095,0.16991047262127837,S2,SUSQUEHANNA RIVER,2.2027492913668847,0.9218645263126201,1.900823106104459,0.2733617975828686,1.885077885036809,0.2710214970174479
21PA_WQX-WQN0214,2018-04-19,0.5062378362193721,0.21485291092367823,0.3256666041316031,0.04122941406659625,0.35683863142752376,0.10327200554020576,0.16031646887362067,J1,JUNIATA RIVER,3.157740684885252,1.3401799106057486,2.0313983112260905,0.2571751633270932,2.225838891878437,0.6441758994929977
21PA_WQX-WQN0214,2017-05-11,0.4928514396925993,0.21913186587121994,0.3228392594984317,0.037034858293071564,0.3355766789834429,0.09402643020840026,0.17451592754528414,J1,JUNIATA RIVER,2.824105780056735,1.2556553946307203,1.8499128649140633,0.21221477497211022,1.9229000109251693,0.5387842332270897
21PA_WQX-WQN0301,2015-06-17,0.5663955287189979,0.18383048755400125,0.6502892656294198,0.04381264658565717,0.7778185202944743,0.03301991189930533,0.1215386216947741,S5,SUSQUEHANNA RIVER,4.660210234582179,1.5125273348554484,5.350474248938935,0.3604833259972786,6.399764202097405,0.27168246141732505
21PA_WQX-WQN0202,2017-11-01,0.44298617695493786,0.19148323390248917,0.25659239986273896,0.06445293017854996,0.22570727441965419,0.07753432285977424,0.1965230064542994,S3,SUSQUEHANNA RIVER,2.2541186650223186,0.9743553050467798,1.3056608714278368,0.32796633504351674,1.148503060745417,0.39453051456244903
21PA_WQX-WQN0201,2018-08-09,0.48924597035780226,0.2106562435712816,0.304831249065617,0.046012230710798165,0.3180633514794234,0.0779626892844139,0.201350197793046,S2,SUSQUEHANNA RIVER,2.429826122448931,1.0462182102636952,1.513935682243193,0.22851842816708315,1.579652540527121,0.38719946709238584
21PA_WQX-WQN0201,2018-06-11,0.6197415040670692,0.28627854350956594,0.4731235011539264,0.04481013240984902,0.5620511663328913,0.07225113695588539,0.31631376223193836,S2,SUSQUEHANNA RIVER,1.9592619040477954,0.9050461209450983,1.495741120511243,0.14166355612751305,1.7768786358424866,0.22841603996637666
21PA_WQX-WQN0305,2018-03-21,0.7195967862667797,0.2020983336761983,0.8795216689650078,0.03355644618819744,1.144726821425549,0.05782946732635096,0.10885800541328337,S8,SUSQUEHANNA RIVER,6.610416785929563,1.8565316616717773,8.079531364054226,0.308258874125051,10.515779864600239,0.5312376164417058
21PA_WQX-WQN0203,2016-01-14,0.3767653076500823,0.16395803332647604,0.3237092116932537,0.03688139893550359,0.35410261472936,0.04604939064876095,0.19166146158650843,S4,SUSQUEHANNA RIVER,1.965785424630216,0.8554564489349459,1.688963493305847,0.19242991590595157,1.8475420765250297,0.24026421518222676
21PA_WQX-WQN0214,2014-12-15,0.6265282698737462,0.2694507303024069,0.43493259980124205,0.04015519856362041,0.5349899867430118,0.08528061570534103,0.2102748282323548,J1,JUNIATA RIVER,2.979568572903216,1.2814217116119215,2.0684006899800638,0.19096531382847548,2.5442417013977776,0.40556740158696264
21PA_WQX-WQN0214,2018-05-10,0.6417735415938919,0.29323184529932106,0.42205730731787694,0.04035981104037772,0.4724028996135728,0.0792834857603861,0.1920830730793254,J1,JUNIATA RIVER,3.3411249169720216,1.5265886816493393,2.197264446844715,0.21011643760879517,2.4593676685841155,0.4127562334846863
21PA_WQX-WQN0202,2017-04-09,0.293203253655372,0.14745937049989716,0.32223029296205635,0.04312207947660129,0.3386455307026203,0.04280094526191036,0.13773683114719965,S3,SUSQUEHANNA RIVER,2.1287207728920743,1.0705877961015888,2.3394635282242566,0.3130758789601935,2.4586418017756566,0.3107443732037722
